customerID,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,countryCode,is_disputed,invoice_seq,prior_late_count,prior_invoice_count,prior_late_rate,prior_avg_amount,prior_disputes,is_paperless,target_late,split
3271-YDPUJ,7795526633,4/6/2013,5/6/2013,27.95,897,0,15,4,15,0.26666666666666666,45.961999999999996,6,1,0,validation
3271-YDPUJ,2148266465,5/7/2013,6/6/2013,24.39,897,1,16,4,16,0.25,44.83625,6,1,1,validation
3271-YDPUJ,6017503839,5/27/2013,6/26/2013,30.23,897,0,17,5,17,0.29411764705882354,43.633529411764705,7,1,0,validation
3271-YDPUJ,9685874517,6/21/2013,7/21/2013,52.51,897,0,18,5,18,0.2777777777777778,42.888888888888886,7,1,0,validation
3448-OWJOT,1297791719,1/15/2012,2/14/2012,48.64,406,1,0,0,0,-1.0,-1.0,0,0,1,train
3448-OWJOT,5267406931,1/30/2012,2/29/2012,85.22,406,1,1,1,1,1.0,48.640000000000015,1,0,1,train
3448-OWJOT,5902046936,2/19/2012,3/20/2012,74.94,406,1,2,2,2,1.0,66.93,2,0,1,train
3448-OWJOT,1070459520,3/14/2012,4/13/2012,86.1,406,1,3,3,3,1.0,69.6,3,0,1,train
3448-OWJOT,8164224319,4/1/2012,5/1/2012,72.78,406,1,4,4,4,1.0,73.725,4,0,1,train
3448-OWJOT,6607624258,4/23/2012,5/23/2012,56.31,406,1,5,5,5,1.0,73.536,5,0,1,train
3448-OWJOT,2268924543,5/2/2012,6/1/2012,66.12,406,1,6,6,6,1.0,70.665,6,0,1,train
3448-OWJOT,6552783571,6/10/2012,7/10/2012,94.77,406,1,7,7,7,1.0,70.01571428571428,7,0,1,train
3448-OWJOT,7576910302,6/23/2012,7/23/2012,82.8,406,0,8,8,8,1.0,73.11,8,0,0,train
3448-OWJOT,312361525,7/5/2012,8/4/2012,66.13,406,1,9,8,9,0.8888888888888888,74.18666666666667,8,0,1,train
3448-OWJOT,3558050155,7/28/2012,8/27/2012,59.64,406,1,10,9,10,0.9,73.381,9,0,1,train
3448-OWJOT,5990869923,8/22/2012,9/21/2012,48.72,406,1,11,10,11,0.9090909090909091,72.13181818181818,10,0,1,train
3448-OWJOT,1380765648,9/1/2012,10/1/2012,70.1,406,1,12,11,12,0.9166666666666666,70.18083333333333,11,0,1,train
3448-OWJOT,8867732285,10/26/2012,11/25/2012,96.51,406,1,13,12,13,0.9230769230769231,70.17461538461538,12,1,1,train
3448-OWJOT,6438106557,11/12/2012,12/12/2012,84.89,406,1,14,13,14,0.9285714285714286,72.05571428571429,13,1,0,train
3448-OWJOT,3806835104,12/11/2012,1/10/2013,59.83,406,1,15,13,15,0.8666666666666667,72.91133333333333,14,1,1,train
3448-OWJOT,7792341685,1/1/2013,1/31/2013,71.35,406,1,16,14,16,0.875,72.09375,15,1,1,train
3448-OWJOT,9398281591,2/23/2013,3/25/2013,59.31,406,1,17,15,17,0.8823529411764706,72.05000000000001,16,1,1,train
3448-OWJOT,2369731348,2/26/2013,3/28/2013,80.3,406,1,18,16,18,0.8888888888888888,71.34222222222223,17,1,1,train
3448-OWJOT,1529029372,3/12/2013,4/11/2013,49.97,406,1,19,17,19,0.8947368421052632,71.81368421052632,18,1,1,train
3448-OWJOT,6900171661,6/25/2013,7/25/2013,53.34,406,1,20,18,20,0.9,70.7215,19,1,1,validation
3448-OWJOT,8394111674,7/10/2013,8/9/2013,78.88,406,1,21,19,21,0.9047619047619048,69.89380952380952,20,1,0,validation
3448-OWJOT,5160746172,7/17/2013,8/16/2013,76.89,406,1,22,19,22,0.8636363636363636,70.30227272727272,21,1,0,validation
3448-OWJOT,781909762,7/30/2013,8/29/2013,66.71,406,1,23,19,23,0.8260869565217391,70.58869565217391,22,1,1,validation
3448-OWJOT,2739453651,9/14/2013,10/14/2013,60.14,406,1,24,20,24,0.8333333333333334,70.42708333333333,23,1,1,test
3448-OWJOT,9544630517,9/22/2013,10/22/2013,86.38,406,1,25,21,25,0.84,70.01559999999999,24,1,1,test
3448-OWJOT,5411405629,9/30/2013,10/30/2013,73.99,406,1,26,22,26,0.8461538461538461,70.645,25,1,0,test
3448-OWJOT,5259704172,10/3/2013,11/2/2013,64.74,406,1,27,22,27,0.8148148148148148,70.7688888888889,26,1,1,test
3568-JJMFW,8158808494,2/21/2012,3/22/2012,56.21,818,1,0,0,0,-1.0,-1.0,0,1,0,train
3568-JJMFW,3110539999,3/30/2012,4/29/2012,36.21,818,1,1,0,1,0.0,56.21,1,1,0,train
3568-JJMFW,5770867325,4/21/2012,5/21/2012,63.97,818,0,2,0,2,0.0,46.209999999999994,2,1,0,train
3568-JJMFW,4191207150,5/5/2012,6/4/2012,82.38,818,1,3,0,3,0.0,52.129999999999995,2,1,1,train
3568-JJMFW,2293228619,5/8/2012,6/7/2012,48.47,818,1,4,1,4,0.25,59.6925,3,1,1,train
3568-JJMFW,3442695944,5/11/2012,6/10/2012,84.39,818,1,5,2,5,0.4,57.448,4,1,0,train
3568-JJMFW,3347038968,6/13/2012,7/13/2012,81.7,818,1,6,2,6,0.3333333333333333,61.93833333333333,5,1,0,train
3568-JJMFW,7372190093,6/14/2012,7/14/2012,50.63,818,1,7,2,7,0.2857142857142857,64.76142857142857,6,1,0,train
3568-JJMFW,9414806653,7/18/2012,8/17/2012,84.79,818,1,8,2,8,0.25,62.995,7,1,0,train
3568-JJMFW,391669562,8/8/2012,9/7/2012,71.98,818,1,9,2,9,0.2222222222222222,65.41666666666667,8,1,0,train
3568-JJMFW,7211101726,8/28/2012,9/27/2012,79.43,818,1,10,2,10,0.2,66.07300000000001,9,1,0,train
3568-JJMFW,9314335308,9/17/2012,10/17/2012,67.58,818,1,11,2,11,0.18181818181818182,67.28727272727272,10,1,0,train
3568-JJMFW,2717531125,10/5/2012,11/4/2012,83.13,818,1,12,2,12,0.16666666666666666,67.31166666666667,11,1,0,train
3568-JJMFW,6495779635,10/11/2012,11/10/2012,89.28,818,1,13,2,13,0.15384615384615385,68.52846153846154,12,1,0,train
3568-JJMFW,326671411,12/27/2012,1/26/2013,88.5,818,1,14,2,14,0.14285714285714285,70.01071428571429,13,1,0,train
3568-JJMFW,5896450110,12/30/2012,1/29/2013,56.93,818,1,15,2,15,0.13333333333333333,71.24333333333333,14,1,0,train
3568-JJMFW,4146703959,3/29/2013,4/28/2013,81.21,818,1,16,2,16,0.125,70.34875,15,1,0,train
3568-JJMFW,617172736,4/3/2013,5/3/2013,77.79,818,1,17,2,17,0.11764705882352941,70.98764705882353,16,1,0,validation
3568-JJMFW,3168924777,4/25/2013,5/25/2013,72.88,818,1,18,2,18,0.1111111111111111,71.36555555555555,17,1,0,validation
3568-JJMFW,3191622040,5/25/2013,6/24/2013,96.64,818,1,19,2,19,0.10526315789473684,71.44526315789473,18,1,0,validation
3568-JJMFW,1026638537,7/27/2013,8/26/2013,70.86,818,1,20,2,20,0.1,72.70500000000001,19,1,0,validation
3568-JJMFW,5211667829,8/3/2013,9/2/2013,64.53,818,1,21,2,21,0.09523809523809523,72.61714285714285,20,1,0,test
3568-JJMFW,2017481337,9/5/2013,10/5/2013,67.5,818,1,22,2,22,0.09090909090909091,72.24954545454545,21,1,0,test
3568-JJMFW,5157346968,9/6/2013,10/6/2013,45.02,818,0,23,2,23,0.08695652173913043,72.04304347826087,22,1,0,test
3568-JJMFW,9493022226,9/10/2013,10/10/2013,83.68,818,1,24,2,24,0.08333333333333333,70.91708333333334,22,1,0,test
3568-JJMFW,8786637235,10/15/2013,11/14/2013,60.71,818,1,25,2,25,0.08,71.4276,23,1,0,test
3568-JJMFW,52765186,10/20/2013,11/19/2013,96.23,818,1,26,2,26,0.07692307692307693,71.01538461538462,24,1,0,test
3568-JJMFW,7957903409,11/15/2013,12/15/2013,82.29,818,0,27,2,27,0.07407407407407407,71.94925925925926,25,1,0,test
3569-VJWXS,1148330280,1/27/2012,2/26/2012,58.71,391,1,0,0,0,-1.0,-1.0,0,0,1,train
3569-VJWXS,7866551143,2/17/2012,3/18/2012,51.07,391,0,1,1,1,1.0,58.71,1,0,0,train
3569-VJWXS,9346541006,2/25/2012,3/26/2012,55.09,391,0,2,1,2,0.5,54.89,1,0,0,train
3569-VJWXS,7117238418,3/3/2012,4/2/2012,36.26,391,0,3,1,3,0.3333333333333333,54.95666666666667,1,0,0,train
3569-VJWXS,3889145574,3/15/2012,4/14/2012,39.66,391,0,4,1,4,0.25,50.2825,1,0,0,train
3569-VJWXS,5358292729,4/3/2012,5/3/2012,65.75,391,0,5,1,5,0.2,48.157999999999994,1,0,0,train
3569-VJWXS,7651606558,4/17/2012,5/17/2012,59.92,391,1,6,1,6,0.16666666666666666,51.089999999999996,1,0,1,train
3569-VJWXS,7210230347,6/10/2012,7/10/2012,43.89,391,1,7,2,7,0.2857142857142857,52.35142857142858,2,0,1,train
3569-VJWXS,1190360256,8/7/2012,9/6/2012,92.18,391,1,8,3,8,0.375,51.293749999999996,3,0,1,train
3569-VJWXS,910348225,8/18/2012,9/17/2012,102.96,391,0,9,4,9,0.4444444444444444,55.83666666666667,4,0,0,train
3569-VJWXS,1536168471,12/19/2012,1/18/2013,63.48,391,0,10,4,10,0.4,60.549,4,0,0,train
3569-VJWXS,1282903123,12/25/2012,1/24/2013,59.32,391,0,11,4,11,0.36363636363636365,60.815454545454536,4,0,0,train
3569-VJWXS,3723989407,12/26/2012,1/25/2013,34.86,391,0,12,4,12,0.3333333333333333,60.69083333333333,4,0,0,train
3569-VJWXS,8921244707,1/26/2013,2/25/2013,58.42,391,0,13,4,13,0.3076923076923077,58.70384615384615,4,0,0,train
3569-VJWXS,218034886,2/1/2013,3/3/2013,38.64,391,0,14,4,14,0.2857142857142857,58.68357142857143,4,0,1,train
3569-VJWXS,4469521566,4/26/2013,5/26/2013,43.79,391,0,15,5,15,0.3333333333333333,57.34733333333334,4,1,0,validation
3569-VJWXS,5137377854,5/7/2013,6/6/2013,50.63,391,0,16,5,16,0.3125,56.5,4,1,0,validation
3569-VJWXS,3503012790,5/14/2013,6/13/2013,43.67,391,0,17,5,17,0.29411764705882354,56.15470588235294,4,1,0,validation
3569-VJWXS,3242588970,5/15/2013,6/14/2013,35.23,391,0,18,5,18,0.2777777777777778,55.46111111111111,4,1,0,validation
3569-VJWXS,6604379824,5/24/2013,6/23/2013,61.84,391,0,19,5,19,0.2631578947368421,54.39631578947368,4,1,0,validation
3569-VJWXS,2672884008,6/23/2013,7/23/2013,88.56,391,0,20,5,20,0.25,54.7685,4,1,0,validation
3569-VJWXS,7807904455,8/1/2013,8/31/2013,64.19,391,1,21,5,21,0.23809523809523808,56.37761904761904,4,1,0,test
3569-VJWXS,6140117683,8/31/2013,9/30/2013,60.26,391,0,22,5,22,0.22727272727272727,56.73272727272728,5,1,0,test
3569-VJWXS,2024965903,10/4/2013,11/3/2013,80.32,391,1,23,5,23,0.21739130434782608,56.886086956521744,5,1,1,test
3598-DNURW,8645315959,1/26/2012,2/25/2012,47.02,391,0,0,0,0,-1.0,-1.0,0,0,0,train
3598-DNURW,360452276,1/30/2012,2/29/2012,56.37,391,0,1,0,1,0.0,47.02,0,0,0,train
3598-DNURW,6610467625,2/1/2012,3/2/2012,84.13,391,0,2,0,2,0.0,51.69499999999999,0,0,0,train
3598-DNURW,7987067619,3/6/2012,4/5/2012,67.83,391,0,3,0,3,0.0,62.50666666666666,0,0,0,train
3598-DNURW,3746199110,3/30/2012,4/29/2012,58.57,391,0,4,0,4,0.0,63.837500000000006,0,0,0,train
3598-DNURW,2690415975,7/20/2012,8/19/2012,84.54,391,0,5,0,5,0.0,62.784000000000006,0,0,0,train
3598-DNURW,423629217,8/9/2012,9/8/2012,57.34,391,0,6,0,6,0.0,66.41000000000001,0,0,0,train
3598-DNURW,7993778070,8/14/2012,9/13/2012,50.66,391,0,7,0,7,0.0,65.11428571428573,0,0,0,train
3598-DNURW,1366357246,9/12/2012,10/12/2012,56.44,391,0,8,0,8,0.0,63.3075,0,1,0,train
3598-DNURW,3162263646,9/29/2012,10/29/2012,90.91,391,0,9,0,9,0.0,62.544444444444444,0,1,0,train
3598-DNURW,2637006256,10/24/2012,11/23/2012,46.32,391,0,10,0,10,0.0,65.381,0,1,0,train
3598-DNURW,8342469093,11/16/2012,12/16/2012,46.07,391,0,11,0,11,0.0,63.64818181818182,0,1,0,train
3598-DNURW,2135406196,1/3/2013,2/2/2013,49.51,391,0,12,0,12,0.0,62.18333333333334,0,1,0,train
3598-DNURW,4858028884,1/6/2013,2/5/2013,58.49,391,0,13,0,13,0.0,61.20846153846154,0,1,0,train
3598-DNURW,8813796388,4/26/2013,5/26/2013,57.06,391,0,14,0,14,0.0,61.01428571428572,0,1,0,validation
3598-DNURW,9018028314,6/5/2013,7/5/2013,57.33,391,0,15,0,15,0.0,60.75066666666667,0,1,0,validation
3598-DNURW,3863229608,6/20/2013,7/20/2013,69.03,391,0,16,0,16,0.0,60.536874999999995,0,1,0,validation
3598-DNURW,3438246206,8/31/2013,9/30/2013,66.01,391,0,17,0,17,0.0,61.036470588235304,0,1,0,test
3598-DNURW,2867355070,11/5/2013,12/5/2013,90.41,391,0,18,0,18,0.0,61.31277777777777,0,1,0,test
3598-DNURW,4905021101,11/15/2013,12/15/2013,91.34,391,0,19,0,19,0.0,62.8442105263158,0,1,0,test
3676-CQAIF,9938923133,1/15/2012,2/14/2012,48.06,897,0,0,0,0,-1.0,-1.0,0,0,1,train
3676-CQAIF,8623313803,2/7/2012,3/8/2012,44.52,897,0,1,1,1,1.0,48.06000000000001,0,0,1,train
3676-CQAIF,8598688213,2/25/2012,3/26/2012,25.93,897,0,2,2,2,1.0,46.290000000000006,0,0,1,train
3676-CQAIF,9080028887,3/2/2012,4/1/2012,45.97,897,0,3,3,3,1.0,39.50333333333334,0,0,1,train
3676-CQAIF,6248246137,5/3/2012,6/2/2012,56.84,897,0,4,4,4,1.0,41.12,0,0,1,train
3676-CQAIF,1256452795,5/17/2012,6/16/2012,41.29,897,0,5,5,5,1.0,44.264,0,0,1,train
3676-CQAIF,5367243443,6/1/2012,7/1/2012,53.81,897,1,6,6,6,1.0,43.76833333333334,0,0,1,train
3676-CQAIF,1851875591,6/4/2012,7/4/2012,57.09,897,0,7,7,7,1.0,45.202857142857134,1,0,1,train
3676-CQAIF,5769308033,6/10/2012,7/10/2012,35.32,897,1,8,8,8,1.0,46.688750000000006,1,0,1,train
3676-CQAIF,7884124958,6/19/2012,7/19/2012,39.74,897,0,9,9,9,1.0,45.425555555555555,2,0,1,train
3676-CQAIF,6197031775,9/27/2012,10/27/2012,63.21,897,0,10,10,10,1.0,44.857000000000006,2,0,1,train
3676-CQAIF,9343302864,11/15/2012,12/15/2012,50.33,897,0,11,11,11,1.0,46.52545454545455,2,0,1,train
3676-CQAIF,9833377240,1/13/2013,2/12/2013,38.72,897,0,12,12,12,1.0,46.8425,2,0,1,train
3676-CQAIF,4999718461,1/14/2013,2/13/2013,10.64,897,0,13,13,13,1.0,46.21769230769231,2,0,0,train
3676-CQAIF,8140634585,7/6/2013,8/5/2013,24.9,897,0,14,13,14,0.9285714285714286,43.67642857142857,2,0,1,validation
3676-CQAIF,2137157897,7/21/2013,8/20/2013,20.55,897,0,15,14,15,0.9333333333333333,42.42466666666667,2,0,0,validation
3676-CQAIF,1319645642,11/26/2013,12/26/2013,52.38,897,0,16,14,16,0.875,41.0575,2,1,1,test
3831-FXWYK,7832966824,2/10/2012,3/11/2012,64.54,770,0,0,0,0,-1.0,-1.0,0,0,1,train
3831-FXWYK,6211621442,3/3/2012,4/2/2012,117.01,770,0,1,1,1,1.0,64.54,0,0,1,train
3831-FXWYK,4667456223,3/24/2012,4/23/2012,89.9,770,0,2,2,2,1.0,90.77500000000002,0,0,1,train
3831-FXWYK,3161602616,3/29/2012,4/28/2012,79.28,770,0,3,3,3,1.0,90.48333333333335,0,0,1,train
3831-FXWYK,28049695,5/14/2012,6/13/2012,80.07,770,1,4,4,4,1.0,87.6825,0,0,1,train
3831-FXWYK,5834961407,8/9/2012,9/8/2012,73.9,770,0,5,5,5,1.0,86.16000000000001,1,0,1,train
3831-FXWYK,6120905901,9/1/2012,10/1/2012,78.39,770,0,6,6,6,1.0,84.11666666666667,1,0,0,train
3831-FXWYK,5485299924,11/2/2012,12/2/2012,74.47,770,0,7,6,7,0.8571428571428571,83.29857142857144,1,0,1,train
3831-FXWYK,8808258474,11/4/2012,12/4/2012,66.03,770,0,8,7,8,0.875,82.19500000000001,1,0,1,train
3831-FXWYK,1006151066,11/24/2012,12/24/2012,83.66,770,0,9,8,9,0.8888888888888888,80.39888888888889,1,0,1,train
3831-FXWYK,6394171039,11/29/2012,12/29/2012,50.3,770,0,10,9,10,0.9,80.725,1,0,0,train
3831-FXWYK,93006859,12/24/2012,1/23/2013,24.46,770,0,11,9,11,0.8181818181818182,77.9590909090909,1,0,1,train
3831-FXWYK,7809215596,12/27/2012,1/26/2013,71.85,770,0,12,10,12,0.8333333333333334,73.50083333333333,1,0,1,train
3831-FXWYK,5950285853,1/5/2013,2/4/2013,63.12,770,1,13,11,13,0.8461538461538461,73.37384615384616,1,0,1,train
3831-FXWYK,4325495498,1/12/2013,2/11/2013,69.26,770,0,14,12,14,0.8571428571428571,72.64142857142858,2,0,1,train
3831-FXWYK,2487012635,2/26/2013,3/28/2013,74.09,770,0,15,13,15,0.8666666666666667,72.416,2,0,1,train
3831-FXWYK,6369718990,3/8/2013,4/7/2013,55.46,770,0,16,14,16,0.875,72.520625,2,0,1,train
3831-FXWYK,5908935254,3/25/2013,4/24/2013,85.86,770,0,17,15,17,0.8823529411764706,71.51705882352942,2,1,1,train
3831-FXWYK,6681774550,4/28/2013,5/28/2013,67.23,770,0,18,16,18,0.8888888888888888,72.3138888888889,2,1,0,validation
3831-FXWYK,7424213127,7/13/2013,8/12/2013,46.56,770,0,19,16,19,0.8421052631578947,72.0463157894737,2,1,0,validation
3831-FXWYK,1587873226,7/23/2013,8/22/2013,65.55,770,0,20,16,20,0.8,70.772,2,1,1,validation
3831-FXWYK,5854224600,9/2/2013,10/2/2013,56.31,770,0,21,17,21,0.8095238095238095,70.52333333333334,2,1,0,test
3831-FXWYK,7295000938,9/18/2013,10/18/2013,58.65,770,0,22,17,22,0.7727272727272727,69.87727272727273,2,1,1,test
3831-FXWYK,884183285,9/27/2013,10/27/2013,53.05,770,0,23,18,23,0.782608695652174,69.38913043478261,2,1,0,test
3831-FXWYK,5959305622,11/18/2013,12/18/2013,78.37,770,0,24,18,24,0.75,68.70833333333333,2,1,0,test
3831-FXWYK,9914585915,12/1/2013,12/31/2013,86.29,770,0,25,18,25,0.72,69.0948,2,1,1,test
3993-QUNVJ,280670965,1/3/2012,2/2/2012,50.39,770,0,0,0,0,-1.0,-1.0,0,0,0,train
3993-QUNVJ,1310667812,3/18/2012,4/17/2012,60.93,770,0,1,0,1,0.0,50.38999999999999,0,0,0,train
3993-QUNVJ,35868002,3/31/2012,4/30/2012,75.33,770,0,2,0,2,0.0,55.660000000000004,0,0,0,train
3993-QUNVJ,7579897588,5/2/2012,6/1/2012,63.42,770,0,3,0,3,0.0,62.21666666666666,0,0,0,train
3993-QUNVJ,6609044576,7/8/2012,8/7/2012,47.48,770,0,4,0,4,0.0,62.517500000000005,0,0,0,train
3993-QUNVJ,1826544220,7/15/2012,8/14/2012,48.65,770,0,5,0,5,0.0,59.510000000000005,0,0,0,train
3993-QUNVJ,1854369389,7/17/2012,8/16/2012,56.21,770,0,6,0,6,0.0,57.70000000000001,0,0,0,train
3993-QUNVJ,6079394028,7/23/2012,8/22/2012,61.76,770,0,7,0,7,0.0,57.487142857142864,0,0,0,train
3993-QUNVJ,8828293477,8/2/2012,9/1/2012,67.9,770,0,8,0,8,0.0,58.02125000000001,0,0,0,train
3993-QUNVJ,4872529612,8/17/2012,9/16/2012,37.24,770,0,9,0,9,0.0,59.1188888888889,0,0,0,train
3993-QUNVJ,4934230957,1/4/2013,2/3/2013,88.48,770,1,10,0,10,0.0,56.931,0,1,0,train
3993-QUNVJ,7490803947,1/31/2013,3/2/2013,68.79,770,0,11,0,11,0.0,59.799090909090914,1,1,0,train
3993-QUNVJ,131216793,2/1/2013,3/3/2013,56.65,770,0,12,0,12,0.0,60.54833333333334,1,1,0,train
3993-QUNVJ,6614325540,3/20/2013,4/19/2013,63.32,770,1,13,0,13,0.0,60.24846153846154,1,1,0,train
3993-QUNVJ,4527375934,3/25/2013,4/24/2013,47.33,770,0,14,0,14,0.0,60.46785714285714,2,1,0,train
3993-QUNVJ,3244991557,4/6/2013,5/6/2013,76.44,770,0,15,0,15,0.0,59.592000000000006,2,1,0,validation
3993-QUNVJ,2631512798,4/16/2013,5/16/2013,77.61,770,0,16,0,16,0.0,60.645,2,1,0,validation
3993-QUNVJ,6892063887,4/18/2013,5/18/2013,58.44,770,0,17,0,17,0.0,61.64294117647059,2,1,0,validation
3993-QUNVJ,4186884688,5/10/2013,6/9/2013,60.1,770,0,18,0,18,0.0,61.465,2,1,0,validation
3993-QUNVJ,9202536124,6/21/2013,7/21/2013,81.06,770,0,19,0,19,0.0,61.393157894736845,2,1,0,validation
3993-QUNVJ,5153888748,8/14/2013,9/13/2013,54.2,770,0,20,0,20,0.0,62.3765,2,1,0,test
3993-QUNVJ,8788830849,9/3/2013,10/3/2013,84.91,770,0,21,0,21,0.0,61.98714285714286,2,1,0,test
3993-QUNVJ,6332637140,9/17/2013,10/17/2013,58.09,770,0,22,0,22,0.0,63.02909090909091,2,1,0,test
3993-QUNVJ,1317885189,10/30/2013,11/29/2013,61.54,770,0,23,0,23,0.0,62.81434782608696,2,1,0,test
3993-QUNVJ,8346126237,10/31/2013,11/30/2013,61.43,770,0,24,0,24,0.0,62.76125,2,1,0,test
4092-ZAVRG,8483378519,1/4/2012,2/3/2012,75.21,406,0,0,0,0,-1.0,-1.0,0,0,0,train
4092-ZAVRG,9401804366,2/11/2012,3/12/2012,43.62,406,0,1,0,1,0.0,75.20999999999998,0,0,0,train
4092-ZAVRG,274057720,5/7/2012,6/6/2012,50.96,406,0,2,0,2,0.0,59.41499999999999,0,0,0,train
4092-ZAVRG,4926391244,5/20/2012,6/19/2012,62.96,406,0,3,0,3,0.0,56.596666666666664,0,1,0,train
4092-ZAVRG,6988048839,6/5/2012,7/5/2012,71.6,406,0,4,0,4,0.0,58.18750000000001,0,1,0,train
4092-ZAVRG,5769746861,6/27/2012,7/27/2012,73.09,406,0,5,0,5,0.0,60.870000000000005,0,1,0,train
4092-ZAVRG,2102092958,8/6/2012,9/5/2012,92.36,406,0,6,0,6,0.0,62.906666666666666,0,1,0,train
4092-ZAVRG,5584045928,8/25/2012,9/24/2012,72.2,406,0,7,0,7,0.0,67.11428571428571,0,1,0,train
4092-ZAVRG,607578995,9/28/2012,10/28/2012,60.14,406,0,8,0,8,0.0,67.75,0,1,0,train
4092-ZAVRG,893342729,10/23/2012,11/22/2012,84.43,406,1,9,0,9,0.0,66.90444444444445,0,1,0,train
4092-ZAVRG,7890869729,11/25/2012,12/25/2012,87.71,406,0,10,0,10,0.0,68.657,1,1,0,train
4092-ZAVRG,3453759273,12/9/2012,1/8/2013,81.27,406,0,11,0,11,0.0,70.38909090909091,1,1,0,train
4092-ZAVRG,8082796197,2/6/2013,3/8/2013,82.93,406,0,12,0,12,0.0,71.29583333333333,1,1,0,train
4092-ZAVRG,6053161771,2/10/2013,3/12/2013,73.56,406,0,13,0,13,0.0,72.19076923076923,1,1,0,train
4092-ZAVRG,291694356,2/27/2013,3/29/2013,69.65,406,1,14,0,14,0.0,72.28857142857143,1,1,0,train
4092-ZAVRG,2529818478,4/8/2013,5/8/2013,77.41,406,0,15,0,15,0.0,72.11266666666666,2,1,0,validation
4092-ZAVRG,4591110269,7/23/2013,8/22/2013,72.88,406,1,16,0,16,0.0,72.44375,2,1,0,validation
4092-ZAVRG,5404048854,8/7/2013,9/6/2013,73.08,406,0,17,0,17,0.0,72.46941176470588,3,1,0,test
4092-ZAVRG,1801620782,8/14/2013,9/13/2013,78.44,406,0,18,0,18,0.0,72.50333333333333,3,1,0,test
4092-ZAVRG,368163381,8/23/2013,9/22/2013,62.68,406,1,19,0,19,0.0,72.8157894736842,3,1,0,test
4092-ZAVRG,3240616518,10/18/2013,11/17/2013,63.56,406,0,20,0,20,0.0,72.309,4,1,0,test
4460-ZXNDN,3242899571,3/25/2012,4/24/2012,45.59,770,0,0,0,0,-1.0,-1.0,0,0,1,train
4460-ZXNDN,6023663421,4/9/2012,5/9/2012,61.97,770,1,1,1,1,1.0,45.59,0,0,1,train
4460-ZXNDN,4125771401,5/6/2012,6/5/2012,64.4,770,0,2,2,2,1.0,53.78,1,0,1,train
4460-ZXNDN,1976510492,5/8/2012,6/7/2012,61.86,770,1,3,3,3,1.0,57.31999999999999,1,0,1,train
4460-ZXNDN,9551992852,5/23/2012,6/22/2012,74.28,770,1,4,4,4,1.0,58.455000000000005,2,0,1,train
4460-ZXNDN,4421046102,6/9/2012,7/9/2012,64.44,770,0,5,5,5,1.0,61.620000000000005,3,0,1,train
4460-ZXNDN,8548423449,6/9/2012,7/9/2012,51.6,770,0,6,6,6,1.0,62.089999999999996,3,0,1,train
4460-ZXNDN,7372412216,9/28/2012,10/28/2012,90.57,770,0,7,7,7,1.0,60.59142857142858,3,0,1,train
4460-ZXNDN,5670127659,10/1/2012,10/31/2012,59.6,770,1,8,8,8,1.0,64.33875,3,0,1,train
4460-ZXNDN,7364920654,10/1/2012,10/31/2012,58.19,770,1,9,9,9,1.0,63.81222222222222,4,0,1,train
4460-ZXNDN,485064626,10/6/2012,11/5/2012,80.31,770,0,10,10,10,1.0,63.25,5,0,1,train
4460-ZXNDN,1539382510,10/9/2012,11/8/2012,76.79,770,1,11,11,11,1.0,64.8009090909091,5,0,1,train
4460-ZXNDN,4426647863,10/25/2012,11/24/2012,75.29,770,1,12,12,12,1.0,65.8,6,0,1,train
4460-ZXNDN,27545037,12/16/2012,1/15/2013,75.06,770,0,13,13,13,1.0,66.53,7,0,0,train
4460-ZXNDN,9863361720,12/29/2012,1/28/2013,58.9,770,0,14,13,14,0.9285714285714286,67.13928571428572,7,0,1,train
4460-ZXNDN,959092964,1/15/2013,2/14/2013,72.05,770,1,15,14,15,0.9333333333333333,66.59,7,0,1,train
4460-ZXNDN,3224727771,2/23/2013,3/25/2013,84.71,770,1,16,15,16,0.9375,66.93124999999999,8,0,1,train
4460-ZXNDN,2212611817,3/9/2013,4/8/2013,32.97,770,0,17,16,17,0.9411764705882353,67.9770588235294,9,0,1,train
4460-ZXNDN,6984488539,3/21/2013,4/20/2013,84.43,770,1,18,17,18,0.9444444444444444,66.03222222222222,9,0,1,train
4460-ZXNDN,2527171256,4/22/2013,5/22/2013,75.16,770,1,19,18,19,0.9473684210526315,67.00052631578947,10,0,1,validation
4460-ZXNDN,2757630472,4/28/2013,5/28/2013,62.63,770,0,20,19,20,0.95,67.40849999999999,11,0,1,validation
4460-ZXNDN,2487366623,5/14/2013,6/13/2013,80.76,770,1,21,20,21,0.9523809523809523,67.18095238095238,11,0,1,validation
4460-ZXNDN,572625167,5/24/2013,6/23/2013,102.98,770,0,22,21,22,0.9545454545454546,67.79818181818182,12,0,1,validation
4460-ZXNDN,6685297571,5/29/2013,6/28/2013,101.06,770,1,23,22,23,0.9565217391304348,69.32782608695652,12,0,1,validation
4460-ZXNDN,3428691656,6/13/2013,7/13/2013,50.47,770,0,24,23,24,0.9583333333333334,70.64999999999999,13,0,1,validation
4460-ZXNDN,557941160,9/1/2013,10/1/2013,73.77,770,1,25,24,25,0.96,69.8428,13,1,1,test
4460-ZXNDN,6452306428,11/6/2013,12/6/2013,56.03,770,0,26,25,26,0.9615384615384616,69.99384615384615,14,1,0,test
